,id,name,rating,category,pricing,num_reviews,street address,reviews,city,url
627,pil3w2-2REoXBwEToYZ_tQ,Bar Moga,4.0,"['Cocktail Bars', 'Japanese']",2.0,291,128 W Houston St,"['Fun Japanese-inspired bar with tasty cocktails and decent food. \n\nI highly recommend reservations as it was very busy on a Saturday evening.', ""Got the omurice fix I was seeking!\n\nIt's a pretty pricey meal compared to the portion sizes and intricacies of some dishes but if none of this fazes you..."", ""This was lovely! We didn't make resys on a weeknight but put down our names and went to grab a drink round the corner. The pork katsu sandos are a must. The...""]",New York City,https://www.yelp.com/biz/bar-moga-new-york-2?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
628,F-AfJgFrxNbn49Mp4l7aXg,Hollow Nickel,4.0,"['Pubs', 'American (Traditional)', 'Beer Bar']",2.0,245,494 Atlantic Ave,"[""I've been coming here sporadically over the years but this is the best dive bar option in a neighborhood filled with fancy schmancies. \n\nDon't get me wrong,..."", ""Whoever said they reheat frozen food is absolutely out of their mind. I mean damn, the kitchen is right there next to the bar! You can watch if you're so..."", ""Really cute dive bar with a cute backyard. The food isn't great but you're not coming here for food. It's typical burgers, fries and greasy things to mop up...""]",New York City,https://www.yelp.com/biz/hollow-nickel-brooklyn-2?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
629,KSleHGTG1yL1E7OEFFPoNQ,LaoMa Spicy,4.0,"['Szechuan', 'Noodles', 'Soup']",2.0,239,58 E 8th St,"[""If you're looking for a flavorful and spicy dining experience, this Chinese dry-pot restaurant is definitely worth a try. The menu offers a variety of..."", 'I wanted to like the food but I was extremely disappointed.  First, the app for ordering is not user friendly.  Second, there was a hair and a bug in my...', 'TLDR: The food is great, but the dry pot here is really the star.\n\nFood: 8/10\nThe food is great! We got some appetizers, like the chilli oil wontons, which...']",New York City,https://www.yelp.com/biz/laoma-spicy-new-york-2?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
630,qs5x7OfTtpgQ4xQeN7N4Iw,Saraghina Caffè,3.0,"['Italian', 'Cocktail Bars']",,50,"195 DeKalb Ave, Brooklyn, NY 11205","['~i ~ think you should probably just come for drinks or snacks. Not a meal. \n\nInside SUPER cute, server was nice. tables are a bit close together so can feel...', 'Been wanting to try this place as it just opened near my apartment. I came with my boyfriend on a Friday night around 745PM. The entrance is very tight and...', 'TLDR: Awful service with decent but overpriced food.\n\nWhen we arrived for our lunch reservation, the table we were shown was literally 4 inches from the...']",New York City,https://www.yelp.com/biz/saraghina-caff%C3%A8-brooklyn-2?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
631,XBWO26QblInZGftnSDD94A,Maman,4.0,"['Bakeries', 'French', 'Breakfast & Brunch']",2.0,349,211 W Broadway,"[""I've now visited a few times and Maman continues to be a great spot for grabbing coffee and a sweet treat. Oprah was not lying about the chocolate chip..."", ""The interior here alone is worth coming for - it makes for such a lovely brunch spot with friends or for self-studying. I definitely think it's a laptop..."", ""Cute cafe spot. It says that it's not laptop friendly but I did see a few people with laptops there. There are a few tables to eat at and it wasn't too full...""]",New York City,https://www.yelp.com/biz/maman-new-york-23?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
632,ki1QfVkOweIcoJtERPJoew,Concrete Brooklyn,5.0,"['Bars', 'Italian', 'Venues & Event Spaces']",,5,906 Broadway,"[""Loved this surprising little gem. From the outside it looks like a hole in the wall but there's a nice interior dining area and a small outdoor patio. It..."", 'The norma and carbonara pastas were both delicious, very tasty cocktails with friendly service.', 'My son took us here for an early Sunday dinner. He raved about it the entire way there. Once inside we were met by attentive friendly staff. We walked...']",New York City,https://www.yelp.com/biz/concrete-brooklyn-brooklyn?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
633,5ix1wZuOihAdjfy8bsOwOA,The Noortwyck,4.5,"['American (New)', 'Seafood', 'Cocktail Bars']",,43,289 Bleecker St,"[""Yes I'm back for second visit and it did not disappoint. We tried a couple new dishes: chicken for 2; kale salad; and whitefish croquettes. All very good..."", 'Noortwyck exceeded my expectations; I was honestly expecting overpriced average food but glad to be wrong. Service was good throughout although in the...', 'The Noortwyck is a perfect addition to the area!! Always need another romantic and upscale spot for date nights... also looked like there were some business...']",New York City,https://www.yelp.com/biz/the-noortwyck-new-york?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
634,FGv1b9IjfYg3RcGaacEw0A,Holy Ground Barbecue,4.5,['Barbeque'],,3,85 N 15th St,"[""This is there last weekend until the springtime!  Sad!\n\nThe pit master is super friendly!  He's also very creative with the sides. The brisket melted in my..."", 'Awesome outdoor eatery, casual atmosphere, inventive new York style BBQ with excellent vegan salad. BYOB.', 'Banging BBQ in the backyard of the church.   Try the pork ribs or the chicken sandwich--they will hook you up!']",New York City,https://www.yelp.com/biz/holy-ground-barbecue-brooklyn?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
635,hyEyUk9GOwxlco3w-WU9gA,Butler,4.5,"['Cafes', 'Breakfast & Brunch', 'Coffee & Tea']",,13,101 N 8th St,"['A really cute coffee shop in Williamsburg. I was really happy they had a window ordering service since I was walking my dog. I got a flat white and a veggie...', 'I found this walk up coffee window while browsing on Yelp. It was super close to our hotel, so Nate and I grabbed a latte one morning when we were visiting...', ""My friends discovered Butler just over a year ago and we've been huge fans since. The pastries are fresh and tasty. The matcha is my favorite brand,...""]",New York City,https://www.yelp.com/biz/butler-brooklyn-3?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
636,pRfGeyi4TcpLPKQTNtPx6w,Eastern Parkway BBQ Man,5.0,"['Barbeque', 'Street Vendors']",,5,Eastern Parkway And Franklin Ave,"['Really good BBQ at fantastic prices!\n\nOperating a BBQ station on pedals, the Eastern Parkway BBQ man provides something that this part of Crown Heights...', 'He opens up about 5 or 6pm. Line is already halfway down the middle strip off eastern parkway. The brisket is so so good. You can taste the smoke chips in...', 'Absolutely adore the barbecue man. Works so beautifully and efficiently to create a delicious meal that is a great size for the price. Keep supporting...']",New York City,https://www.yelp.com/biz/eastern-parkway-bbq-man-brooklyn?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
637,xefmiLAsKURFc6FDGSRgfQ,Westville,4.0,['Mediterranean'],2.0,256,110 Wall St,"['Had lunch today at this place. My experience was very positive. Staff was very accommodating. \n\nThe food was good, and the service was fast. I ordered the...', 'This restaurant plays incredible music and I like the ambience.  The staff here are fantastic, excellent service and friendly from the moment you walk in...', 'Perfect for a quick bite or a date night. My boyfriend works right around the corner so this is a great after work spot for us when I pick him up. \n\nGood...']",New York City,https://www.yelp.com/biz/westville-new-york-12?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
638,L5eqJRy8Yx_4El6rUxWmBw,El Vez Burrito Bar,4.0,"['Mexican', 'Salad', 'Breakfast & Brunch']",2.0,154,259 Vesey St,"['I have nothing but AMAZING things to say about this restaurant. Friday was our first time going and the staff and service were superb! \n\nI made a...', 'Had the mariscos tostada and was super good , Modelo in a can YES thank you . \n\nQueso fundido  was real good \n\nEnchiladas bomb \n\nService great and ambiance...', 'Very nice dinner at this place. Nicely decorated place with good service and a nice menu. Not huge but enough options. Guacamole was very tasty and my...']",New York City,https://www.yelp.com/biz/el-vez-burrito-bar-new-york?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
639,Q9y0RDbc66U45fmKNbRRZw,Shinjuku Japanese Deli,4.5,"['International Grocery', 'Delis']",,12,127 John St,"['Cute cozy little japanese convenience store.  They have sushi, riceballs, bento boxes, instant ramen, pastries, novelty chips, and more.  I got the spicy...', 'Very cute Japanese deli in the Fulton area. They have pre-packed hot foods, lots of Asian drinks in their fridge area, great variety of groceries like...', 'Great addition to the neighbourhood. Their lunch deal is great with fresh hot food, and they have a ton of drinks and other deli stuff including fresh...']",New York City,https://www.yelp.com/biz/shinjuku-japanese-deli-new-york?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
640,T1r3CMfoIDQf56FRZsU31w,Brooklyn Lantern,4.0,"['American (New)', 'Cocktail Bars', 'Breakfast & Brunch']",1.0,18,77 Box St,"[""I'm a huge fan of both the rooftop and ground floor restaurant (these are both at the box house hotel). The restaurant was closed for some time bc of covid..."", 'Nice to have this place inside the Box House Hotel.  Grabbed a drink and dinner after a busy day.  Appreciated the convenience of being inside the Hotel....', ""I've had dinner at this location several times since I am temperrally housed at the hotel. The food is good but the fries are great!""]",New York City,https://www.yelp.com/biz/brooklyn-lantern-brooklyn?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
641,Jy0nQ1uI8KPvTv8nBZGdMg,Wildair,4.0,['American (New)'],3.0,224,142 Orchard St,"['Came here on a Tuesday night around 630 and it was easy to get a table. I ordered the bread, the gem salad, the tuna and the skate and it was all quite...', 'Finally got a reservation here on Resy! It was such a vibe - packed and buzzing! Our waiter was hilarious and very appreciated that he paid attention to...', 'We had a dinner reservation so no wait. Service was quite good even though we were seated outdoors. \n\nbread and olive oil - oil is from italy, much more...']",New York City,https://www.yelp.com/biz/wildair-new-york?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
642,UFTpW_SOU7LPay7kzsg5Uw,Masquerade,4.5,"['Cocktail Bars', 'Tapas Bars', 'Persian/Iranian']",,17,351 Broadway,"['Sofreh may indeed be a top tier option for Persian food in NYC, especially when the competition is mostly stodgy stalwarts in Midtown that have seen better...', 'Great new Persian fusion spot. We loved the vibe and the food was very good. We had the saffron old fashioned with Tahchin, yogurt, ash, and fesenjan and...', ""Persian food, great drinks, disco ball, outdoor patio, cute decor - this place has it all. I live in Miami where you can't find a single Iranian restaurant...""]",New York City,https://www.yelp.com/biz/masquerade-brooklyn?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
643,HC18oDJ2svQoXIddP-wuyw,Wasan Brooklyn,4.0,['Japanese'],2.0,278,440 Bergen St,"['Great food and amazing service but I ordered udon and then got what looked like ramen. It was still amazing I just had udon stuck in my head.', '3/5 \n\nWasan Brooklyn (40th Bowl out of 100)\n\nTonkotsu Ramen - $16.\n\nBroth: 3/5. Creamy but salty.\n\nChashu: 1/5. Bland and dry.\n\nNoodles: 5/5. Straight thick...', ""One of my go to spots when I'm near my work. Can never go wrong with the sushi there. The sushi is always fresh and it's good quality. You can really taste...""]",New York City,https://www.yelp.com/biz/wasan-brooklyn-brooklyn?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
644,G77Q6kU-7qRefColCRTS0w,Roberta's,3.5,['Pizza'],,83,6 Grand St,"['Great pizza and situated nicely by the water! Seats may be hard to get indoors but they also have outdoor seating. \n\nYou can also get pizza from here if you...', ""First time in Brooklyn and my cousin highly recommended Roberta's pizza. We were on the hunt for good pizza during our stay in NY and I'm so glad she..."", ""Finally, the stars are aligned and I have a chance to try Roberta's. New Year's Day lunch time and the place is not full capacity. We were able to get a...""]",New York City,https://www.yelp.com/biz/robertas-brooklyn-5?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
645,98URsYAwTfXRPP5e1ONPug,Maya Congee Cafe,4.5,"['Coffee & Tea', 'International Grocery', 'Asian Fusion']",2.0,138,563 Gates Ave,"['Incredible gem in the heart of Bedstuy. I had heard of this congee spot and as a congee lover I had to check it out. Upon walking in there are popular Asian...', ""Okay I ordered for delivery years ago when they first opened and I can't remember my initial thought, but decided to come here recently since it was..."", ""I ordered the breakfast congee for delivery because I've been craving it for weeks and I dont recommend it. Everything came mixed together and toppings were...""]",New York City,https://www.yelp.com/biz/maya-congee-cafe-brooklyn-2?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
646,MGKoqfOinZbW3NkV2fYhIA,Sally’s,4.5,"['Caribbean', 'Breakfast & Brunch', 'Cocktail Bars']",,52,151 Tompkins Ave,"['Excellent customer service! \nEnjoyed every bit of my dining experience there.\nI ordered the oxtail dumplings, cheeseburger eggrolls, jerk fish and both...', ""As soon as you walk in, it's a vibe. You can tell they are being authentic to themselves in the decor. \nI got the bacon egg bao that had American cheese on..."", ""I don't usually do these live . \nHere I am on a Friday night solo in the spot at the bar. Tanzania is thee, bartender. Hands down she is personable and...""]",New York City,https://www.yelp.com/biz/sally-s-brooklyn-2?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
647,P4ldVLzDpqrk2sp340H8ng,The Red Pavilion,4.0,"['Tea Rooms', 'Chinese', 'Music Venues']",,2,1241 Flushing Ave,"['Had an amazing time with my friends! The ambience is amazing; it gives Asian saloon vibes! The drinks were great and at an affordable price too. I would...', ""I give 3 stars for the venue, came here last night for jazz night. Buy the tickets online in advance on their website because instead of $10 dollars , it's...""]",New York City,https://www.yelp.com/biz/the-red-pavilion-brooklyn?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
